#class tools::histo::h1d
#title Edep
#dimension 1
#axis fixed 4000 0 4
#annotation axis_x.title 
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
23,23,23,40.4694,71.2074
22,22,22,38.7312,68.1866
28,28,28,49.3204,86.8752
22,22,22,38.7736,68.3359
19,19,19,33.5078,59.0931
27,27,27,47.6398,84.0574
20,20,20,35.3093,62.3373
19,19,19,33.5645,59.2935
22,22,22,38.8836,68.7242
26,26,26,45.9817,81.3199
20,20,20,35.3894,62.6205
21,21,21,37.1825,65.835
20,20,20,35.433,62.7749
17,17,17,30.1331,53.412
24,24,24,42.5627,75.4828
20,20,20,35.4902,62.9776
16,16,16,28.407,50.4348
22,22,22,39.0819,69.427
20,20,20,35.5502,63.1907
26,26,26,46.2417,82.2421
32,32,32,56.9438,101.331
19,19,19,33.8297,60.2341
14,14,14,24.9405,44.4305
34,34,34,60.6011,108.014
26,26,26,46.3694,82.697
17,17,17,30.3356,54.1321
21,21,21,37.4949,66.9462
20,20,20,35.7281,63.8249
15,15,15,26.8132,47.9299
14,14,14,25.0387,44.7813
28,28,28,50.1062,89.6655
26,26,26,46.5525,83.3512
17,17,17,30.4578,54.5693
16,16,16,28.6785,51.4036
21,21,21,37.6618,67.5433
18,18,18,32.2986,57.9555
36,36,36,64.6351,116.047
22,22,22,39.5235,71.0048
21,21,21,37.7504,67.8614
22,22,22,39.5636,71.149
25,25,25,44.9851,80.9464
21,21,21,37.8101,68.0765
31,31,31,55.8463,100.607
26,26,26,46.8662,84.4785
15,15,15,27.0547,48.797
19,19,19,34.2849,61.8662
21,21,21,37.916,68.4581
11,11,11,19.8721,35.8999
22,22,22,39.7652,71.876
22,22,22,39.7853,71.9488
27,27,27,48.8549,88.4002
23,23,23,41.6422,75.3945
28,28,28,50.7213,91.8804
24,24,24,43.5001,78.8442
27,27,27,48.9649,88.7986
22,22,22,39.9189,72.4326
13,13,13,23.6007,42.8456
23,23,23,41.7799,75.8938
22,22,22,39.9873,72.6811
24,24,24,43.6428,79.3624
15,15,15,27.2924,49.6583
17,17,17,30.9501,56.3475
19,19,19,34.6092,63.042
18,18,18,32.8055,59.7891
28,28,28,51.058,93.1043
14,14,14,25.5421,46.6
16,16,16,29.209,53.3229
18,18,18,32.8769,60.0494
21,21,21,38.3795,70.1423
25,25,25,45.7138,83.5902
19,19,19,34.7595,63.5908
13,13,13,23.797,43.5614
21,21,21,38.4615,70.4422
23,23,23,42.1499,77.2441
18,18,18,33.0025,60.5092
19,19,19,34.8573,63.9489
21,21,21,38.5447,70.7473
22,22,22,40.4043,74.2047
20,20,20,36.7507,67.5307
15,15,15,27.5764,50.6971
17,17,17,31.2732,57.5301
27,27,27,49.693,91.4589
20,20,20,36.8317,67.8287
18,18,18,33.1657,61.1092
17,17,17,31.3388,57.7718
24,24,24,44.2701,81.6601
13,13,13,23.9916,44.2766
17,17,17,31.3912,57.9652
16,16,16,29.5586,54.607
15,15,15,27.7274,51.254
16,16,16,29.5912,54.7273
20,20,20,37.0108,68.4899
9,9,9,16.6651,30.8583
20,20,20,37.0484,68.6293
22,22,22,40.7777,75.5827
21,21,21,38.9443,72.2217
20,20,20,37.1084,68.8519
21,21,21,38.9867,72.3791
16,16,16,29.7242,55.2204
15,15,15,27.8778,51.8115
19,19,19,35.3312,65.6996
20,20,20,37.2122,69.2376
19,19,19,35.3685,65.8385
21,21,21,39.1126,72.8473
25,25,25,46.5862,86.8109
16,16,16,29.8356,55.635
19,19,19,35.4442,66.1207
17,17,17,31.7305,59.2248
16,16,16,29.8812,55.8053
21,21,21,39.2382,73.3162
16,16,16,29.911,55.9168
15,15,15,28.0583,52.4846
18,18,18,33.6879,63.0485
21,21,21,39.3243,73.6381
26,26,26,48.7127,91.2664
25,25,25,46.8628,87.8449
18,18,18,33.7593,63.3162
15,15,15,28.1481,52.8212
17,17,17,31.9164,59.9211
18,18,18,33.8133,63.519
22,22,22,41.348,77.7117
25,25,25,47.012,88.4052
13,13,13,24.4609,46.0259
18,18,18,33.8865,63.7942
11,11,11,20.7199,39.0285
15,15,15,28.2655,53.2624
16,16,16,30.1694,56.8869
24,24,24,45.2755,85.4112
25,25,25,47.1889,89.0719
24,24,24,45.3227,85.5896
26,26,26,49.1292,92.8339
19,19,19,35.9196,67.9062
12,12,12,22.6967,42.9284
20,20,20,37.8511,71.6354
10,10,10,18.9363,35.8584
15,15,15,28.4175,53.8371
15,15,15,28.4318,53.8911
20,20,20,37.9296,71.9329
18,18,18,34.1558,64.8123
24,24,24,45.5648,86.5063
18,18,18,34.1914,64.9475
15,15,15,28.5067,54.1753
16,16,16,30.425,57.8551
21,21,21,39.9526,76.0102
19,19,19,36.1668,68.8441
20,20,20,38.0904,72.5437
15,15,15,28.583,54.4659
15,15,15,28.5986,54.5254
14,14,14,26.7077,50.9502
20,20,20,38.1698,72.8467
22,22,22,42.0069,80.2081
16,16,16,30.5667,58.3953
15,15,15,28.673,54.8094
19,19,19,36.3371,69.4939
13,13,13,24.8757,47.5999
14,14,14,26.8014,51.3083
18,18,18,34.4805,66.0504
22,22,22,42.164,80.8093
13,13,13,24.9272,47.7973
16,16,16,30.6975,58.8962
17,17,17,32.6296,62.6289
16,16,16,30.7284,59.0145
20,20,20,38.4289,73.8391
15,15,15,28.8377,55.4407
13,13,13,25.0055,48.098
15,15,15,28.8674,55.555
15,15,15,28.8825,55.6133
19,19,19,36.6031,70.5153
20,20,20,38.5498,74.3044
14,14,14,26.9993,52.0685
15,15,15,28.9444,55.8521
13,13,13,25.0951,48.4435
15,15,15,28.9735,55.9642
10,10,10,19.324,37.3418
21,21,21,40.6044,78.5102
15,15,15,29.0169,56.132
16,16,16,30.969,59.9426
15,15,15,29.0481,56.2527
18,18,18,34.8778,67.581
9,9,9,17.4475,33.8238
14,14,14,27.153,52.6633
11,11,11,21.3454,41.4206
21,21,21,40.7729,79.1635
17,17,17,33.0223,64.1454
15,15,15,29.1534,56.6615
21,21,21,40.8351,79.4048
9,9,9,17.5099,34.0663
9,9,9,17.5188,34.101
11,11,11,21.4218,41.7177
13,13,13,25.3307,49.3572
10,10,10,19.4955,38.0074
21,21,21,40.9621,79.8996
19,19,19,37.0785,72.3587
20,20,20,39.0504,76.2467
18,18,18,35.1637,68.6938
17,17,17,33.2278,64.9464
12,12,12,23.4676,45.894
21,21,21,41.0851,80.3803
18,18,18,35.235,68.9725
16,16,16,31.337,61.3753
13,13,13,25.4725,49.9116
29,29,29,56.8549,111.465
9,9,9,17.654,34.6292
13,13,13,25.5136,50.0724
13,13,13,25.5255,50.1194
14,14,14,27.501,54.0217
14,14,14,27.5171,54.0851
11,11,11,21.6322,42.5412
18,18,18,35.4148,69.678
18,18,18,35.4325,69.7478
18,18,18,35.4512,69.8214
16,16,16,31.5277,62.1249
13,13,13,25.6299,50.5301
12,12,12,23.6704,46.6908
15,15,15,29.603,58.4224
14,14,14,27.6433,54.5825
8,8,8,15.8048,31.224
15,15,15,29.6482,58.601
17,17,17,33.6174,66.4784
22,22,22,43.5283,86.1232
18,18,18,35.6304,70.5292
21,21,21,41.5888,82.3633
14,14,14,27.741,54.9686
14,14,14,27.7546,55.0228
12,12,12,23.8012,47.208
19,19,19,37.7057,74.8275
12,12,12,23.826,47.3064
16,16,16,31.7828,63.1342
18,18,18,35.7745,71.1007
11,11,11,21.8748,43.5004
18,18,18,35.813,71.2538
12,12,12,23.8867,47.5477
20,20,20,39.8302,79.3222
16,16,16,31.8795,63.5189
17,17,17,33.8892,67.5577
9,9,9,17.9505,35.8022
15,15,15,29.9326,59.7306
13,13,13,25.9549,51.8197
14,14,14,27.9638,55.8553
15,15,15,29.9787,59.9149
15,15,15,29.9931,59.9724
15,15,15,30.0072,60.0288
15,15,15,30.0217,60.0869
16,16,16,32.0408,64.1633
18,18,18,36.0628,72.2515
15,15,15,30.0674,60.2698
16,16,16,32.0888,64.3557
7,7,7,14.0467,28.1871
17,17,17,34.1276,68.5113
11,11,11,22.0949,44.3804
15,15,15,30.1409,60.5649
12,12,12,24.1263,48.5064
11,11,11,22.1282,44.5145
17,17,17,34.2124,68.8523
12,12,12,24.1611,48.6464
14,14,14,28.2046,56.8214
16,16,16,32.25,65.004
13,13,13,26.215,52.8635
10,10,10,20.1752,40.7038
13,13,13,26.2386,52.9587
8,8,8,16.1557,32.6258
16,16,16,32.3274,65.3163
13,13,13,26.2794,53.1235
15,15,15,30.338,61.3597
8,8,8,16.1868,32.7515
14,14,14,28.3421,57.3768
10,10,10,20.2544,41.0241
6,6,6,12.1575,24.634
15,15,15,30.413,61.6634
8,8,8,16.2267,32.9133
18,18,18,36.5301,74.1358
18,18,18,36.549,74.2126
12,12,12,24.3792,49.5289
9,9,9,18.292,37.1776
13,13,13,26.4355,53.7566
17,17,17,34.5846,70.3584
18,18,18,36.6397,74.5816
13,13,13,26.4732,53.9101
15,15,15,30.562,62.2691
10,10,10,20.3838,41.5498
10,10,10,20.3952,41.5965
12,12,12,24.4866,49.9661
9,9,9,18.3754,37.5172
16,16,16,32.6798,66.7482
17,17,17,34.7399,70.9917
10,10,10,20.4446,41.7982
18,18,18,36.8171,75.3054
16,16,16,32.7449,67.0143
14,14,14,28.6672,58.7007
13,13,13,26.6326,54.5612
18,18,18,36.8919,75.6118
11,11,11,22.5554,46.2497
12,12,12,24.617,50.4995
11,11,11,22.5771,46.3388
3,3,3,6.16007,12.6488
18,18,18,36.9814,75.9792
17,17,17,34.9426,71.8227
10,10,10,20.5633,42.285
6,6,6,12.3455,25.402
14,14,14,28.8186,59.3223
14,14,14,28.8306,59.3716
8,8,8,16.4835,33.9633
10,10,10,20.6152,42.4987
16,16,16,32.9989,68.0578
15,15,15,30.9537,63.8754
9,9,9,18.5808,38.3608
13,13,13,26.851,55.4598
7,7,7,14.4661,29.8954
13,13,13,26.875,55.5588
16,16,16,33.0944,68.4526
11,11,11,22.7644,47.1106
16,16,16,33.1269,68.587
9,9,9,18.6434,38.6196
11,11,11,22.7974,47.2472
11,11,11,22.8087,47.2942
14,14,14,29.0419,60.245
11,11,11,22.8307,47.3855
14,14,14,29.0713,60.3673
17,17,17,35.3187,73.3772
10,10,10,20.7838,43.1965
10,10,10,20.7963,43.2486
6,6,6,12.4817,25.9655
8,8,8,16.6514,34.6586
11,11,11,22.9072,47.7037
13,13,13,27.0856,56.4329
9,9,9,18.7596,39.1026
7,7,7,14.5994,30.4489
10,10,10,20.8656,43.5372
7,7,7,14.6117,30.5002
18,18,18,37.594,78.5172
11,11,11,22.9847,48.0268
16,16,16,33.448,69.9229
10,10,10,20.9151,43.7441
10,10,10,20.927,43.7938
13,13,13,27.2138,56.9685
5,5,5,10.4728,21.936
15,15,15,31.4319,65.8642
15,15,15,31.4463,65.9247
9,9,9,18.8767,39.5921
15,15,15,31.4789,66.0616
11,11,11,23.0958,48.4922
17,17,17,35.7097,75.0106
9,9,9,18.913,39.7448
15,15,15,31.5381,66.3102
16,16,16,33.6568,70.799
8,8,8,16.8361,35.4317
11,11,11,23.159,48.7582
10,10,10,21.0649,44.3728
18,18,18,37.9336,79.9421
7,7,7,14.7598,31.1215
12,12,12,25.3123,53.3929
12,12,12,25.3261,53.451
13,13,13,27.4496,57.9599
13,13,13,27.4633,58.0178
16,16,16,33.8142,71.4627
12,12,12,25.375,53.6575
10,10,10,21.1559,44.7571
12,12,12,25.3965,53.7486
8,8,8,16.9401,35.8709
7,7,7,14.8283,31.4114
11,11,11,23.3134,49.4105
19,19,19,40.2898,85.4351
11,11,11,23.3355,49.5041
13,13,13,27.5927,58.5659
5,5,5,10.6176,22.5466
11,11,11,23.3713,49.6561
12,12,12,25.5063,54.2144
7,7,7,14.8833,31.6448
13,13,13,27.6584,58.8454
9,9,9,19.1562,40.7731
15,15,15,31.9438,68.0271
7,7,7,14.9138,31.7747
8,8,8,17.053,36.3508
11,11,11,23.459,50.0294
12,12,12,25.6031,54.6264
13,13,13,27.7481,59.2275
9,9,9,19.2202,41.0461
11,11,11,23.5021,50.2137
10,10,10,21.3751,45.6895
7,7,7,14.9696,32.0129
11,11,11,23.5348,50.3533
16,16,16,34.2476,73.3061
7,7,7,14.9911,32.1047
13,13,13,27.8534,59.6778
3,3,3,6.42959,13.7799
14,14,14,30.0234,64.386
13,13,13,27.8916,59.8417
13,13,13,27.9023,59.8876
9,9,9,19.328,41.5081
9,9,9,19.3366,41.5448
8,8,8,17.1956,36.9611
14,14,14,30.1081,64.7497
10,10,10,21.5144,46.287
8,8,8,17.2207,37.0691
8,8,8,17.2269,37.0958
19,19,19,40.9357,88.1964
6,6,6,12.9319,27.8725
11,11,11,23.7212,51.1541
9,9,9,19.4167,41.89
6,6,6,12.9517,27.9576
16,16,16,34.5516,74.6133
11,11,11,23.7648,51.3424
9,9,9,19.4547,42.0538
15,15,15,32.4364,70.1414
8,8,8,17.3078,37.4452
9,9,9,19.4832,42.1774
12,12,12,25.9852,56.2693
7,7,7,15.1658,32.8574
7,7,7,15.1725,32.8863
8,8,8,17.3482,37.6199
13,13,13,28.2037,61.1884
11,11,11,23.8756,51.822
6,6,6,13.028,28.2883
7,7,7,15.2069,33.0355
10,10,10,21.7348,47.2403
10,10,10,21.7451,47.2849
6,6,6,13.0533,28.3981
9,9,9,19.5885,42.6345
13,13,13,28.3057,61.6319
7,7,7,15.2498,33.2222
12,12,12,26.1557,57.0101
13,13,13,28.3445,61.8009
17,17,17,37.0872,80.9096
4,4,4,8.72938,19.0505
9,9,9,19.6522,42.9122
13,13,13,28.3968,62.0292
7,7,7,15.299,33.4372
13,13,13,28.4245,62.1503
11,11,11,24.0637,52.6419
11,11,11,24.0741,52.6873
11,11,11,24.0838,52.7298
8,8,8,17.5255,38.3927
8,8,8,17.5328,38.4248
3,3,3,6.57751,14.4212
12,12,12,26.3206,57.7312
7,7,7,15.361,33.7084
18,18,18,39.5188,86.7629
10,10,10,21.9638,48.2409
13,13,13,28.5669,62.7743
11,11,11,24.1819,53.1602
7,7,7,15.3971,33.8671
7,7,7,15.4026,33.8915
6,6,6,13.2087,29.0784
11,11,11,24.2281,53.3636
8,8,8,17.6292,38.8487
8,8,8,17.6347,38.873
7,7,7,15.4377,34.0461
8,8,8,17.6524,38.9508
9,9,9,19.8691,43.8645
5,5,5,11.0424,24.3868
10,10,10,22.0953,48.8202
4,4,4,8.84146,19.5428
10,10,10,22.1144,48.9049
9,9,9,19.9122,44.0551
5,5,5,11.0673,24.4968
4,4,4,8.85744,19.6136
8,8,8,17.7244,39.2692
3,3,3,6.65011,14.7413
6,6,6,13.3054,29.5056
10,10,10,22.1834,49.2102
11,11,11,24.4151,54.1907
7,7,7,15.5423,34.5092
11,11,11,24.4345,54.277
10,10,10,22.2231,49.3865
11,11,11,24.4583,54.3824
6,6,6,13.3476,29.6932
8,8,8,17.8034,39.6199
4,4,4,8.90623,19.8302
10,10,10,22.2742,49.6142
7,7,7,15.6,34.7659
9,9,9,20.0657,44.7368
8,8,8,17.8435,39.7989
6,6,6,13.3884,29.8748
6,6,6,13.3964,29.9105
8,8,8,17.8665,39.9015
8,8,8,17.8744,39.9368
10,10,10,22.3549,49.9741
11,11,11,24.6004,55.0164
7,7,7,15.6625,35.0449
12,12,12,26.8616,60.1287
8,8,8,17.9162,40.1239
16,16,16,35.8475,80.3151
15,15,15,33.6226,75.3654
6,6,6,13.4544,30.1703
9,9,9,20.1916,45.3002
7,7,7,15.7131,35.2714
6,6,6,13.473,30.2537
5,5,5,11.2322,25.2326
8,8,8,17.9805,40.4121
10,10,10,22.4847,50.5562
9,9,9,20.2457,45.5431
7,7,7,15.7551,35.4604
6,6,6,13.5074,30.4083
12,12,12,27.0285,60.8785
11,11,11,24.7902,55.8687
4,4,4,9.01795,20.3309
10,10,10,22.5543,50.8695
8,8,8,18.0525,40.7367
13,13,13,29.3481,66.2545
9,9,9,20.3268,45.9088
8,8,8,18.076,40.8429
9,9,9,20.3447,45.9896
13,13,13,29.4008,66.4927
7,7,7,15.8376,35.833
6,6,6,13.5801,30.7364
6,6,6,13.5876,30.7706
9,9,9,20.3896,46.1927
4,4,4,9.06663,20.5509
13,13,13,29.4779,66.8422
4,4,4,9.07327,20.5811
6,6,6,13.6168,30.9031
13,13,13,29.515,67.0105
5,5,5,11.3578,25.7998
6,6,6,13.6356,30.9881
7,7,7,15.9151,36.1842
8,8,8,18.1953,41.3836
4,4,4,9.10096,20.7069
5,5,5,11.3818,25.9091
9,9,9,20.4977,46.6838
3,3,3,6.83513,15.573
6,6,6,13.6765,31.1742
7,7,7,15.9638,36.4059
12,12,12,27.3771,62.4588
4,4,4,9.12903,20.8348
10,10,10,22.8342,52.14
9,9,9,20.5589,46.9629
11,11,11,25.1412,57.4617
10,10,10,22.8646,52.2788
7,7,7,16.0126,36.6289
11,11,11,25.1745,57.6141
11,11,11,25.1848,57.6615
10,10,10,22.9059,52.4682
10,10,10,22.9149,52.5093
6,6,6,13.7552,31.5343
7,7,7,16.0539,36.8181
6,6,6,13.7669,31.5879
6,6,6,13.7731,31.6163
8,8,8,18.3723,42.1927
6,6,6,13.7851,31.6713
11,11,11,25.2856,58.1239
11,11,11,25.2951,58.1677
11,11,11,25.3054,58.2148
11,11,11,25.3176,58.2711
8,8,8,18.4191,42.408
10,10,10,23.0348,53.0603
4,4,4,9.21913,21.2481
6,6,6,13.8331,31.8922
8,8,8,18.4514,42.5569
6,6,6,13.8442,31.9436
2,2,2,4.61706,10.6586
11,11,11,25.4054,58.676
8,8,8,18.4834,42.7047
3,3,3,6.93459,16.0295
11,11,11,25.4382,58.8276
5,5,5,11.567,26.7591
6,6,6,13.8871,32.1421
6,6,6,13.8918,32.1637
4,4,4,9.2656,21.4628
9,9,9,20.8572,48.3358
6,6,6,13.9128,32.2608
9,9,9,20.8756,48.421
5,5,5,11.6021,26.9216
4,4,4,9.28503,21.553
8,8,8,18.5814,43.1584
4,4,4,9.29414,21.5953
7,7,7,16.2716,37.8236
7,7,7,16.2782,37.8544
3,3,3,6.97988,16.2396
5,5,5,11.6374,27.0858
4,4,4,9.31366,21.6861
5,5,5,11.6473,27.1321
10,10,10,23.3066,54.3199
5,5,5,11.6576,27.1798
6,6,6,13.9944,32.6403
6,6,6,14.0017,32.6744
14,14,14,32.6832,76.2993
7,7,7,16.3493,38.1857
7,7,7,16.3558,38.2159
8,8,8,18.7002,43.7124
7,7,7,16.3691,38.2783
6,6,6,14.037,32.8394
9,9,9,21.0627,49.293
8,8,8,18.7318,43.8601
5,5,5,11.7121,27.4345
6,6,6,14.0616,32.9546
5,5,5,11.7235,27.4881
8,8,8,18.7629,44.0056
4,4,4,9.38558,22.0223
6,6,6,14.0853,33.0659
6,6,6,14.0908,33.0918
4,4,4,9.39718,22.0767
10,10,10,23.5047,55.2472
4,4,4,9.40494,22.1132
6,6,6,14.1155,33.2078
8,8,8,18.8274,44.3087
5,5,5,11.7724,27.7181
3,3,3,7.06662,16.6457
12,12,12,28.2773,66.6337
10,10,10,23.5753,55.5793
8,8,8,18.8688,44.5041
7,7,7,16.5164,38.9704
9,9,9,21.2436,50.1434
11,11,11,25.9767,61.3444
9,9,9,21.2623,50.2318
5,5,5,11.8174,27.9304
8,8,8,18.916,44.7267
3,3,3,7.09625,16.7856
5,5,5,11.8325,28.0017
9,9,9,21.3078,50.4471
6,6,6,14.2109,33.6581
7,7,7,16.5862,39.3001
5,5,5,11.8526,28.0969
7,7,7,16.6,39.3658
6,6,6,14.2345,33.7704
11,11,11,26.1083,61.9675
6,6,6,14.2463,33.8259
8,8,8,19.0031,45.1395
5,5,5,11.8828,28.2403
5,5,5,11.8885,28.2674
5,5,5,11.8919,28.2834
3,3,3,7.13831,16.9851
8,8,8,19.0437,45.3329
5,5,5,11.9078,28.359
11,11,11,26.2067,62.4357
7,7,7,16.6849,39.7696
7,7,7,16.6919,39.8026
9,9,9,21.4695,51.2155
8,8,8,19.0922,45.564
7,7,7,16.7116,39.897
5,5,5,11.943,28.5269
3,3,3,7.1676,17.1248
5,5,5,11.9532,28.5756
2,2,2,4.78327,11.4398
3,3,3,7.17687,17.1692
3,3,3,7.18114,17.1896
2,2,2,4.78864,11.4656
4,4,4,9.58221,22.9547
2,2,2,4.79339,11.4883
8,8,8,19.1806,45.9867
5,5,5,11.9924,28.7635
8,8,8,19.1976,46.0687
7,7,7,16.8035,40.3367
5,5,5,12.0062,28.8297
7,7,7,16.8175,40.4039
9,9,9,21.6307,51.9872
4,4,4,9.61704,23.1219
6,6,6,14.4332,34.7196
4,4,4,9.6261,23.1655
7,7,7,16.8528,40.5736
4,4,4,9.63358,23.2015
7,7,7,16.868,40.6469
5,5,5,12.0531,29.0554
7,7,7,16.8811,40.7102
6,6,6,14.4741,34.9166
5,5,5,12.0686,29.1303
5,5,5,12.0729,29.1508
5,5,5,12.0763,29.1675
8,8,8,19.3316,46.7138
4,4,4,9.67009,23.3777
2,2,2,4.83714,11.699
7,7,7,16.9357,40.9739
2,2,2,4.84065,11.716
6,6,6,14.5301,35.1875
4,4,4,9.69051,23.4765
4,4,4,9.69383,23.4926
9,9,9,21.8204,52.9033
7,7,7,16.9773,41.1754
9,9,9,21.8397,52.9967
10,10,10,24.2741,58.923
7,7,7,17.0011,41.2909
4,4,4,9.71896,23.6145
5,5,5,12.1525,29.5366
4,4,4,9.72554,23.6465
3,3,3,7.29691,17.7483
6,6,6,14.6004,35.5288
4,4,4,9.73732,23.7038
3,3,3,7.30552,17.7902
6,6,6,14.619,35.6193
6,6,6,14.6253,35.6501
6,6,6,14.6313,35.6789
6,6,6,14.6377,35.7104
5,5,5,12.2036,29.7854
9,9,9,21.9738,53.6497
13,13,13,31.7518,77.5523
4,4,4,9.77384,23.882
3,3,3,7.33454,17.9318
8,8,8,19.5643,47.8452
7,7,7,17.1244,41.8922
4,4,4,9.79005,23.9613
9,9,9,22.0368,53.9579
1,1,1,2.4495,6.00003
4,4,4,9.80172,24.0184
7,7,7,17.1608,42.0703
4,4,4,9.80992,24.0587
4,4,4,9.81349,24.0762
3,3,3,7.36283,18.0704
4,4,4,9.82329,24.1242
7,7,7,17.1953,42.24
1,1,1,2.45776,6.04057
4,4,4,9.83453,24.1795
8,8,8,19.6753,48.3895
4,4,4,9.84211,24.2168
6,6,6,14.7693,36.3556
4,4,4,9.85024,24.2568
5,5,5,12.318,30.3468
5,5,5,12.3221,30.3671
7,7,7,17.2586,42.5511
7,7,7,17.2653,42.5845
4,4,4,9.86994,24.3539
5,5,5,12.3425,30.4675
3,3,3,7.4093,18.2992
4,4,4,9.88237,24.4153
4,4,4,9.88629,24.4347
4,4,4,9.89113,24.4586
7,7,7,17.3142,42.826
6,6,6,14.8482,36.7447
5,5,5,12.3781,30.6437
3,3,3,7.42964,18.3998
3,3,3,7.43175,18.4103
6,6,6,14.8705,36.8551
2,2,2,4.95949,12.2983
5,5,5,12.4028,30.7661
3,3,3,7.44464,18.4742
4,4,4,9.93016,24.652
3,3,3,7.44971,18.4994
5,5,5,12.4224,30.863
4,4,4,9.94081,24.7049
2,2,2,4.97288,12.3648
1,1,1,2.48704,6.18539
4,4,4,9.95282,24.7647
6,6,6,14.937,37.1856
4,4,4,9.96128,24.8068
2,2,2,4.98332,12.4168
6,6,6,14.955,37.2751
0,0,0,0,0
3,3,3,7.48411,18.6707
5,5,5,12.4775,31.1377
4,4,4,9.98628,24.9315
8,8,8,19.9809,49.9048
3,3,3,7.49594,18.7297
7,7,7,17.4963,43.7316
5,5,5,12.5019,31.2595
6,6,6,15.0093,37.5464
4,4,4,10.0101,25.0507
7,7,7,17.5237,43.8685
2,2,2,5.00824,12.5412
4,4,4,10.0227,25.1136
2,2,2,5.0129,12.5646
4,4,4,10.0298,25.149
5,5,5,12.5423,31.4618
5,5,5,12.5471,31.4859
2,2,2,5.0213,12.6067
3,3,3,7.53448,18.9228
4,4,4,10.0502,25.2515
5,5,5,12.5658,31.58
4,4,4,10.0586,25.2937
3,3,3,7.54639,18.9827
7,7,7,17.6147,44.3252
9,9,9,22.6579,57.0425
5,5,5,12.5936,31.7197
6,6,6,15.1176,38.0904
2,2,2,5.0409,12.7053
6,6,6,15.1295,38.15
2,2,2,5.0452,12.727
6,6,6,15.1399,38.2029
9,9,9,22.7198,57.3546
2,2,2,5.05096,12.7561
1,1,1,2.52698,6.38562
5,5,5,12.6377,31.9423
2,2,2,5.05706,12.7869
6,6,6,15.177,38.3904
6,6,6,15.1831,38.4209
5,5,5,12.6581,32.0456
4,4,4,10.1293,25.6509
3,3,3,7.60025,19.2546
6,6,6,15.2077,38.5456
2,2,2,5.07135,12.8593
3,3,3,7.60957,19.3018
5,5,5,12.6862,32.1881
4,4,4,10.1532,25.7719
0,0,0,0,0
3,3,3,7.62094,19.3596
2,2,2,5.08258,12.9163
5,5,5,12.7129,32.3236
6,6,6,15.2629,38.8261
3,3,3,7.63453,19.4287
5,5,5,12.7275,32.3976
1,1,1,2.546,6.48213
3,3,3,7.64277,19.4706
4,4,4,10.1931,25.9751
3,3,3,7.64816,19.4981
9,9,9,22.9546,58.5461
1,1,1,2.55154,6.51035
5,5,5,12.7626,32.5767
6,6,6,15.3216,39.1251
8,8,8,20.4362,52.2049
4,4,4,10.2224,26.1244
1,1,1,2.55686,6.53754
3,3,3,7.67308,19.6254
4,4,4,10.2332,26.1793
3,3,3,7.67813,19.6512
4,4,4,10.2422,26.2256
6,6,6,15.3681,39.3631
5,5,5,12.813,32.8347
2,2,2,5.12703,13.1432
4,4,4,10.2577,26.305
2,2,2,5.13116,13.1644
1,1,1,2.56665,6.5877
4,4,4,10.2694,26.3651
5,5,5,12.8425,32.9858
4,4,4,10.2773,26.4055
1,1,1,2.57067,6.60834
4,4,4,10.2865,26.4531
1,1,1,2.5727,6.61877
1,1,1,2.57345,6.62262
9,9,9,23.1705,59.6526
1,1,1,2.57555,6.63344
2,2,2,5.15292,13.2763
2,2,2,5.15487,13.2864
4,4,4,10.3135,26.5919
2,2,2,5.15901,13.3077
3,3,3,7.74095,19.9741
4,4,4,10.3258,26.6553
4,4,4,10.3308,26.6811
2,2,2,5.16666,13.3472
7,7,7,18.0907,46.7534
3,3,3,7.7559,20.0514
4,4,4,10.346,26.7602
6,6,6,15.5249,40.1703
3,3,3,7.76502,20.0985
3,3,3,7.76935,20.1209
2,2,2,5.18027,13.4176
3,3,3,7.77433,20.1468
7,7,7,18.148,47.0498
3,3,3,7.78007,20.1765
2,2,2,5.18857,13.4606
4,4,4,10.3814,26.9436
4,4,4,10.3861,26.9678
4,4,4,10.3903,26.9897
2,2,2,5.1969,13.5039
7,7,7,18.1966,47.3025
4,4,4,10.4018,27.0491
5,5,5,13.0083,33.8429
3,3,3,7.80775,20.3203
2,2,2,5.20795,13.5614
5,5,5,13.0219,33.9141
4,4,4,10.422,27.1545
5,5,5,13.0324,33.9688
1,1,1,2.60775,6.80037
2,2,2,5.21734,13.6103
1,1,1,2.6093,6.80842
2,2,2,5.22156,13.6323
2,2,2,5.22352,13.6426
5,5,5,13.0622,34.1244
4,4,4,10.4543,27.3231
3,3,3,7.84309,20.5047
7,7,7,18.3095,47.891
2,2,2,5.2336,13.6953
2,2,2,5.23592,13.7074
2,2,2,5.23631,13.7095
5,5,5,13.0979,34.3109
3,3,3,7.86136,20.6003
5,5,5,13.1066,34.3568
3,3,3,7.86777,20.6339
4,4,4,10.4948,27.5354
7,7,7,18.3711,48.2138
2,2,2,5.25031,13.7829
4,4,4,10.5066,27.5973
3,3,3,7.88146,20.7058
0,0,0,0,0
2,2,2,5.25914,13.8293
4,4,4,10.5221,27.6785
2,2,2,5.26281,13.8486
4,4,4,10.5302,27.7214
5,5,5,13.1659,34.6684
3,3,3,7.90379,20.8233
2,2,2,5.27147,13.8942
3,3,3,7.9101,20.8565
4,4,4,10.5505,27.8282
