#class tools::histo::h1d
#title Edep
#dimension 1
#axis fixed 4000 0 4
#annotation axis_x.title 
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
1,1,1,2.59699,6.74438
1,1,1,2.59787,6.7489
4,4,4,10.3944,27.0109
4,4,4,10.3968,27.0234
8,8,8,20.8043,54.1022
0,0,0,0,0
3,3,3,7.80802,20.3217
4,4,4,10.4153,27.1198
2,2,2,5.20829,13.5631
3,3,3,7.81761,20.3717
2,2,2,5.21307,13.588
2,2,2,5.215,13.5981
3,3,3,7.82565,20.4136
2,2,2,5.21848,13.6163
2,2,2,5.22082,13.6285
1,1,1,2.61186,6.82181
1,1,1,2.61228,6.824
5,5,5,13.0671,34.1498
0,0,0,0,0
0,0,0,0,0
1,1,1,2.61661,6.84663
1,1,1,2.61732,6.85035
3,3,3,7.85547,20.5695
3,3,3,7.85876,20.5867
1,1,1,2.6209,6.86912
2,2,2,5.24324,13.7458
1,1,1,2.62205,6.87513
1,1,1,2.62349,6.88269
1,1,1,2.6244,6.88747
2,2,2,5.2509,13.786
2,2,2,5.25244,13.7941
4,4,4,10.5105,27.6175
1,1,1,2.62873,6.91023
1,1,1,2.62925,6.91296
1,1,1,2.63032,6.91859
3,3,3,7.89417,20.7726
2,2,2,5.26566,13.8636
4,4,4,10.5335,27.7387
1,1,1,2.63437,6.93991
2,2,2,5.27077,13.8905
1,1,1,2.63617,6.94937
0,0,0,0,0
3,3,3,7.916,20.8877
2,2,2,5.27965,13.9373
1,1,1,2.64016,6.97047
1,1,1,2.64176,6.97888
3,3,3,7.92776,20.9498
2,2,2,5.28732,13.9779
2,2,2,5.28912,13.9874
4,4,4,10.5804,27.9863
0,0,0,0,0
1,1,1,2.64796,7.01168
2,2,2,5.29666,14.0273
3,3,3,7.94925,21.0635
1,1,1,2.65068,7.02608
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,7.96332,21.1382
2,2,2,5.31069,14.1017
2,2,2,5.31315,14.1148
2,2,2,5.31534,14.1264
3,3,3,7.97591,21.205
6,6,6,15.9561,42.4328
1,1,1,2.66001,7.07564
1,1,1,2.66109,7.08138
3,3,3,7.98748,21.2666
2,2,2,5.32641,14.1853
2,2,2,5.32914,14.1999
1,1,1,2.66599,7.1075
2,2,2,5.33321,14.2216
0,0,0,0,0
1,1,1,2.66863,7.12161
1,1,1,2.66944,7.12593
2,2,2,5.34136,14.2651
1,1,1,2.67151,7.13698
0,0,0,0,0
1,1,1,2.67361,7.1482
0,0,0,0,0
1,1,1,2.67503,7.15579
1,1,1,2.67676,7.16507
1,1,1,2.6775,7.16899
2,2,2,5.35755,14.3517
1,1,1,2.67978,7.18122
1,1,1,2.68015,7.18318
0,0,0,0,0
0,0,0,0,0
3,3,3,8.04925,21.5968
0,0,0,0,0
0,0,0,0,0
2,2,2,5.3727,14.433
2,2,2,5.37516,14.4462
0,0,0,0,0
1,1,1,2.68987,7.23541
1,1,1,2.69097,7.24133
3,3,3,8.07441,21.7321
2,2,2,5.38536,14.5011
3,3,3,8.08012,21.7628
0,0,0,0,0
2,2,2,5.39057,14.5291
2,2,2,5.39261,14.5401
4,4,4,10.7901,29.1068
1,1,1,2.6989,7.28406
2,2,2,5.39924,14.5759
1,1,1,2.7002,7.29107
0,0,0,0,0
2,2,2,5.40489,14.6064
3,3,3,8.11051,21.9268
1,1,1,2.7046,7.31484
0,0,0,0,0
5,5,5,13.5314,36.6198
3,3,3,8.12148,21.9861
2,2,2,5.41663,14.6699
0,0,0,0,0
0,0,0,0,0
1,1,1,2.71162,7.35291
3,3,3,8.13744,22.0727
1,1,1,2.71345,7.36281
1,1,1,2.71416,7.36668
2,2,2,5.43139,14.75
1,1,1,2.71617,7.37755
2,2,2,5.43472,14.7681
0,0,0,0,0
3,3,3,8.15794,22.184
5,5,5,13.6024,37.0051
2,2,2,5.44238,14.8097
1,1,1,2.72216,7.41018
1,1,1,2.72303,7.41489
0,0,0,0,0
5,5,5,13.6284,37.1464
1,1,1,2.72628,7.43258
4,4,4,10.9095,29.7546
2,2,2,5.45726,14.8908
3,3,3,8.18854,22.3507
0,0,0,0,0
0,0,0,0,0
1,1,1,2.73255,7.46682
3,3,3,8.2004,22.4155
1,1,1,2.73499,7.48019
3,3,3,8.20696,22.4514
1,1,1,2.73617,7.48663
1,1,1,2.73725,7.49256
2,2,2,5.47778,15.003
5,5,5,13.6977,37.5252
3,3,3,8.222,22.5338
3,3,3,8.22418,22.5457
0,0,0,0,0
2,2,2,5.48727,15.0551
2,2,2,5.48861,15.0624
2,2,2,5.4912,15.0767
3,3,3,8.23933,22.6288
1,1,1,2.74739,7.54817
1,1,1,2.74836,7.55347
1,1,1,2.74913,7.55771
2,2,2,5.50154,15.1335
4,4,4,11.0063,30.2847
1,1,1,2.75291,7.57852
1,1,1,2.75358,7.58221
1,1,1,2.7541,7.58507
2,2,2,5.51118,15.1866
3,3,3,8.26972,22.7961
2,2,2,5.51512,15.2083
1,1,1,2.75885,7.61128
3,3,3,8.27817,22.8427
1,1,1,2.76001,7.61766
1,1,1,2.76192,7.62822
1,1,1,2.76241,7.63093
1,1,1,2.76378,7.63847
3,3,3,8.29403,22.9303
1,1,1,2.76516,7.64613
4,4,4,11.0659,30.6133
0,0,0,0,0
1,1,1,2.76872,7.6658
3,3,3,8.30934,23.0151
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.77359,7.69281
2,2,2,5.54923,15.397
2,2,2,5.55067,15.405
2,2,2,5.55306,15.4182
1,1,1,2.77757,7.71492
1,1,1,2.77861,7.72068
5,5,5,13.8974,38.6277
0,0,0,0,0
2,2,2,5.56316,15.4744
2,2,2,5.56486,15.4839
2,2,2,5.56697,15.4956
1,1,1,2.7846,7.75398
2,2,2,5.57034,15.5144
2,2,2,5.57305,15.5295
1,1,1,2.78771,7.77132
0,0,0,0,0
2,2,2,5.57916,15.5635
1,1,1,2.79045,7.78663
5,5,5,13.9565,38.9567
3,3,3,8.37759,23.3947
0,0,0,0,0
4,4,4,11.1781,31.2375
3,3,3,8.38581,23.4406
2,2,2,5.59249,15.6379
0,0,0,0,0
2,2,2,5.59702,15.6633
1,1,1,2.79951,7.83725
0,0,0,0,0
4,4,4,11.2071,31.3996
2,2,2,5.60477,15.7067
4,4,4,11.2124,31.4293
2,2,2,5.60926,15.7319
0,0,0,0,0
1,1,1,2.80697,7.87906
1,1,1,2.8073,7.88092
0,0,0,0,0
2,2,2,5.61867,15.7847
4,4,4,11.2412,31.591
1,1,1,2.81156,7.90488
3,3,3,8.43788,23.7326
2,2,2,5.62714,15.8323
1,1,1,2.81435,7.92057
2,2,2,5.6317,15.858
2,2,2,5.63316,15.8663
1,1,1,2.81707,7.93587
1,1,1,2.81812,7.94182
3,3,3,8.45889,23.851
2,2,2,5.64048,15.9075
3,3,3,8.46525,23.8868
1,1,1,2.82255,7.9668
2,2,2,5.64705,15.9446
4,4,4,11.2981,31.9118
3,3,3,8.47704,23.9534
3,3,3,8.48022,23.9714
0,0,0,0,0
0,0,0,0,0
3,3,3,8.48752,24.0127
1,1,1,2.83086,8.01377
2,2,2,5.6623,16.0308
1,1,1,2.83237,8.02234
1,1,1,2.83368,8.02975
6,6,6,17.007,48.2065
2,2,2,5.67163,16.0837
0,0,0,0,0
1,1,1,2.83772,8.05266
2,2,2,5.67655,16.1116
0,0,0,0,0
2,2,2,5.68098,16.1368
1,1,1,2.84142,8.07367
3,3,3,8.52762,24.2401
1,1,1,2.84334,8.08459
1,1,1,2.84416,8.08925
2,2,2,5.69011,16.1887
2,2,2,5.69274,16.2037
2,2,2,5.69518,16.2175
3,3,3,8.54588,24.344
2,2,2,5.69871,16.2376
0,0,0,0,0
3,3,3,8.55473,24.3945
0,0,0,0,0
3,3,3,8.56028,24.4261
4,4,4,11.418,32.593
3,3,3,8.56609,24.4593
1,1,1,2.85642,8.15916
2,2,2,5.71463,16.3285
0,0,0,0,0
0,0,0,0,0
2,2,2,5.72058,16.3625
0,0,0,0,0
0,0,0,0,0
1,1,1,2.86329,8.19843
1,1,1,2.8642,8.20367
0,0,0,0,0
0,0,0,0,0
2,2,2,5.73443,16.4418
0,0,0,0,0
1,1,1,2.86959,8.23457
1,1,1,2.87073,8.24111
2,2,2,5.74295,16.4907
0,0,0,0,0
1,1,1,2.87305,8.25441
0,0,0,0,0
1,1,1,2.87595,8.27108
0,0,0,0,0
5,5,5,14.387,41.3971
2,2,2,5.75685,16.5707
1,1,1,2.87954,8.29175
5,5,5,14.4022,41.4847
4,4,4,11.5259,33.2116
3,3,3,8.64724,24.9249
0,0,0,0,0
2,2,2,5.76905,16.641
1,1,1,2.88527,8.32477
3,3,3,8.65937,24.9949
1,1,1,2.8878,8.3394
2,2,2,5.77745,16.6894
2,2,2,5.77924,16.6998
1,1,1,2.89085,8.35699
1,1,1,2.89102,8.35801
1,1,1,2.8923,8.36542
1,1,1,2.89373,8.37367
2,2,2,5.7895,16.7592
2,2,2,5.79054,16.7652
1,1,1,2.89666,8.39064
1,1,1,2.89776,8.39702
1,1,1,2.8986,8.40187
2,2,2,5.79927,16.8158
0,0,0,0,0
1,1,1,2.90147,8.41851
2,2,2,5.8052,16.8502
0,0,0,0,0
2,2,2,5.80934,16.8742
1,1,1,2.90544,8.4416
2,2,2,5.81258,16.893
2,2,2,5.81455,16.9045
1,1,1,2.90899,8.46221
1,1,1,2.90963,8.46597
2,2,2,5.82084,16.9411
0,0,0,0,0
2,2,2,5.82506,16.9656
2,2,2,5.82709,16.9775
1,1,1,2.91405,8.4917
1,1,1,2.91542,8.49968
0,0,0,0,0
1,1,1,2.91747,8.51163
0,0,0,0,0
0,0,0,0,0
2,2,2,5.84114,17.0595
2,2,2,5.84269,17.0685
2,2,2,5.84512,17.0827
3,3,3,8.77015,25.6385
1,1,1,2.92465,8.55356
1,1,1,2.92556,8.55889
1,1,1,2.92695,8.56706
1,1,1,2.92751,8.5703
0,0,0,0,0
2,2,2,5.85894,17.1636
1,1,1,2.93062,8.58852
1,1,1,2.93132,8.59264
1,1,1,2.93258,8.60003
1,1,1,2.93308,8.60293
0,0,0,0,0
0,0,0,0,0
2,2,2,5.87321,17.2473
0,0,0,0,0
1,1,1,2.93845,8.63448
0,0,0,0,0
1,1,1,2.94047,8.64639
2,2,2,5.88354,17.308
3,3,3,8.82774,25.9763
5,5,5,14.7181,43.3244
1,1,1,2.94401,8.66722
1,1,1,2.94538,8.67526
0,0,0,0,0
1,1,1,2.94717,8.68582
4,4,4,11.7936,34.7721
0,0,0,0,0
2,2,2,5.90165,17.4147
1,1,1,2.95196,8.71407
2,2,2,5.90517,17.4355
1,1,1,2.95327,8.72183
1,1,1,2.95464,8.72989
0,0,0,0,0
0,0,0,0,0
2,2,2,5.91561,17.4972
1,1,1,2.9582,8.75096
1,1,1,2.95943,8.75821
1,1,1,2.96021,8.76286
2,2,2,5.92306,17.5413
0,0,0,0,0
1,1,1,2.96335,8.78142
1,1,1,2.96466,8.78922
3,3,3,8.89646,26.3824
0,0,0,0,0
0,0,0,0,0
1,1,1,2.96805,8.80935
0,0,0,0,0
1,1,1,2.9706,8.82448
2,2,2,5.94306,17.66
1,1,1,2.9727,8.83696
1,1,1,2.97355,8.84199
1,1,1,2.97483,8.84962
2,2,2,5.95016,17.7022
1,1,1,2.97605,8.85689
3,3,3,8.93359,26.603
2,2,2,5.95645,17.7397
1,1,1,2.97979,8.87912
1,1,1,2.98066,8.88431
1,1,1,2.98174,8.89079
1,1,1,2.98248,8.89518
1,1,1,2.98355,8.90157
0,0,0,0,0
3,3,3,8.95696,26.7424
0,0,0,0,0
2,2,2,5.97469,17.8485
1,1,1,2.9883,8.92994
2,2,2,5.97943,17.8768
1,1,1,2.99018,8.94118
3,3,3,8.97446,26.8469
2,2,2,5.98439,17.9065
2,2,2,5.98664,17.92
1,1,1,2.99421,8.96532
1,1,1,2.99526,8.97158
0,0,0,0,0
0,0,0,0,0
1,1,1,2.9988,8.99283
1,1,1,2.99919,8.99516
2,2,2,6.00102,18.0061
4,4,4,12.0053,36.0319
1,1,1,3.00273,9.01638
0,0,0,0,0
1,1,1,3.00437,9.02626
2,2,2,6.01193,18.0716
4,4,4,12.0267,36.1601
1,1,1,3.00732,9.04397
1,1,1,3.00833,9.05003
0,0,0,0,0
3,3,3,9.03194,27.192
1,1,1,3.01155,9.06946
1,1,1,3.01254,9.07539
3,3,3,9.04078,27.2452
0,0,0,0,0
1,1,1,3.01598,9.09615
1,1,1,3.01637,9.0985
1,1,1,3.01782,9.10721
2,2,2,6.03666,18.2206
1,1,1,3.01958,9.11783
1,1,1,3.02091,9.12588
2,2,2,6.04248,18.2558
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.02516,9.15161
2,2,2,6.05362,18.3231
2,2,2,6.05553,18.3347
0,0,0,0,0
3,3,3,9.08828,27.5323
2,2,2,6.06161,18.3716
0,0,0,0,0
0,0,0,0,0
2,2,2,6.06796,18.4101
0,0,0,0,0
2,2,2,6.07122,18.4299
2,2,2,6.07345,18.4434
2,2,2,6.07531,18.4547
1,1,1,3.03816,9.23042
3,3,3,9.1176,27.7102
0,0,0,0,0
1,1,1,3.04159,9.2513
3,3,3,9.12782,27.7724
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,9.14735,27.8913
2,2,2,6.10097,18.6109
0,0,0,0,0
2,2,2,6.10508,18.636
1,1,1,3.05362,9.32457
0,0,0,0,0
1,1,1,3.05524,9.33449
1,1,1,3.05676,9.34378
0,0,0,0,0
0,0,0,0,0
2,2,2,6.11879,18.7198
0,0,0,0,0
1,1,1,3.06136,9.37195
3,3,3,9.18706,28.134
0,0,0,0,0
2,2,2,6.12942,18.7849
0,0,0,0,0
1,1,1,3.06664,9.40429
1,1,1,3.06756,9.40993
1,1,1,3.06827,9.41429
2,2,2,6.13952,18.8469
0,0,0,0,0
0,0,0,0,0
1,1,1,3.0723,9.43904
2,2,2,6.14624,18.8881
2,2,2,6.14986,18.9104
2,2,2,6.15084,18.9164
1,1,1,3.07658,9.46535
0,0,0,0,0
0,0,0,0,0
2,2,2,6.15949,18.9696
0,0,0,0,0
0,0,0,0,0
1,1,1,3.08269,9.503
1,1,1,3.08308,9.50539
0,0,0,0,0
1,1,1,3.08565,9.52122
2,2,2,6.17276,19.0515
1,1,1,3.0877,9.5339
2,2,2,6.17625,19.0731
2,2,2,6.17866,19.0879
5,5,5,15.4528,47.7576
2,2,2,6.18248,19.1115
2,2,2,6.18528,19.1289
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.09849,9.60064
2,2,2,6.19865,19.2116
0,0,0,0,0
1,1,1,3.10135,9.61839
1,1,1,3.10264,9.62637
1,1,1,3.10376,9.63331
1,1,1,3.10467,9.63898
1,1,1,3.10539,9.64343
1,1,1,3.10689,9.65278
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.11077,9.67689
0,0,0,0,0
3,3,3,9.3377,29.0642
1,1,1,3.11326,9.6924
0,0,0,0,0
2,2,2,6.23129,19.4145
1,1,1,3.11649,9.71251
1,1,1,3.11706,9.71604
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.24234,19.4834
0,0,0,0,0
2,2,2,6.24692,19.512
0,0,0,0,0
1,1,1,3.12542,9.76828
1,1,1,3.12678,9.77673
1,1,1,3.12767,9.78229
1,1,1,3.12822,9.78576
2,2,2,6.25933,19.5896
1,1,1,3.13089,9.80245
1,1,1,3.13158,9.80682
3,3,3,9.3979,29.4402
0,0,0,0,0
2,2,2,6.26942,19.6528
0,0,0,0,0
2,2,2,6.27299,19.6752
0,0,0,0,0
1,1,1,3.13861,9.85089
0,0,0,0,0
1,1,1,3.14014,9.86048
1,1,1,3.14109,9.86643
3,3,3,9.42714,29.6236
1,1,1,3.14398,9.88463
1,1,1,3.14473,9.88934
2,2,2,6.29091,19.7878
1,1,1,3.14661,9.90114
1,1,1,3.147,9.90363
0,0,0,0,0
1,1,1,3.14974,9.92086
0,0,0,0,0
2,2,2,6.30234,19.8598
0,0,0,0,0
0,0,0,0,0
3,3,3,9.46378,29.8544
2,2,2,6.31165,19.9184
0,0,0,0,0
1,1,1,3.15708,9.96716
3,3,3,9.47517,29.9263
3,3,3,9.47842,29.9468
1,1,1,3.16,9.98562
1,1,1,3.16179,9.99689
1,1,1,3.16266,10.0024
1,1,1,3.1634,10.0071
2,2,2,6.32878,20.0267
1,1,1,3.16517,10.0183
3,3,3,9.5003,30.0852
2,2,2,6.33529,20.068
1,1,1,3.16839,10.0387
2,2,2,6.33912,20.0922
1,1,1,3.17089,10.0546
1,1,1,3.1713,10.0572
1,1,1,3.17283,10.0669
1,1,1,3.17335,10.0702
0,0,0,0,0
0,0,0,0,0
2,2,2,6.35249,20.1771
0,0,0,0,0
1,1,1,3.17855,10.1032
1,1,1,3.17944,10.1088
2,2,2,6.36189,20.2368
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.18549,10.1474
2,2,2,6.37262,20.3051
1,1,1,3.18793,10.1629
0,0,0,0,0
0,0,0,0,0
1,1,1,3.19047,10.1791
1,1,1,3.1918,10.1876
1,1,1,3.19203,10.1891
1,1,1,3.19361,10.1992
1,1,1,3.19444,10.2045
3,3,3,9.58704,30.6371
1,1,1,3.19692,10.2203
1,1,1,3.19784,10.2262
0,0,0,0,0
1,1,1,3.19946,10.2365
0,0,0,0,0
2,2,2,6.40285,20.4982
0,0,0,0,0
1,1,1,3.20319,10.2604
1,1,1,3.20461,10.2695
0,0,0,0,0
1,1,1,3.20614,10.2793
0,0,0,0,0
2,2,2,6.41687,20.5881
2,2,2,6.41969,20.6062
1,1,1,3.21075,10.3089
1,1,1,3.2111,10.3112
1,1,1,3.21259,10.3207
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.43347,20.6948
0,0,0,0,0
1,1,1,3.21878,10.3606
1,1,1,3.21943,10.3648
1,1,1,3.22045,10.3713
1,1,1,3.22125,10.3765
2,2,2,6.44442,20.7653
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.45281,20.8194
0,0,0,0,0
1,1,1,3.2286,10.4238
0,0,0,0,0
1,1,1,3.23001,10.433
1,1,1,3.23199,10.4458
1,1,1,3.23265,10.45
2,2,2,6.46678,20.9096
1,1,1,3.23449,10.4619
1,1,1,3.23597,10.4715
1,1,1,3.23637,10.4741
0,0,0,0,0
1,1,1,3.23806,10.485
1,1,1,3.23964,10.4953
4,4,4,12.9616,42.0007
1,1,1,3.24161,10.5081
1,1,1,3.2423,10.5125
0,0,0,0,0
1,1,1,3.24415,10.5245
2,2,2,6.49119,21.0678
0,0,0,0,0
0,0,0,0,0
1,1,1,3.24839,10.5521
0,0,0,0,0
1,1,1,3.25056,10.5661
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.25973,10.6258
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.26302,10.6473
1,1,1,3.26498,10.6601
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.27009,10.6935
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.27496,10.7254
1,1,1,3.27549,10.7289
0,0,0,0,0
0,0,0,0,0
1,1,1,3.27862,10.7493
0,0,0,0,0
0,0,0,0,0
3,3,3,9.84507,32.3085
2,2,2,6.56485,21.5486
2,2,2,6.56697,21.5625
0,0,0,0,0
2,2,2,6.57044,21.5853
2,2,2,6.57306,21.6026
0,0,0,0,0
1,1,1,3.28873,10.8157
1,1,1,3.28946,10.8205
1,1,1,3.29051,10.8275
0,0,0,0,0
3,3,3,9.87731,32.5204
2,2,2,6.58689,21.6936
1,1,1,3.29494,10.8566
1,1,1,3.2957,10.8616
0,0,0,0,0
0,0,0,0,0
2,2,2,6.59758,21.764
0,0,0,0,0
0,0,0,0,0
1,1,1,3.30156,10.9003
1,1,1,3.30256,10.9069
0,0,0,0,0
1,1,1,3.30444,10.9193
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.30986,10.9552
0,0,0,0,0
1,1,1,3.31159,10.9666
1,1,1,3.31208,10.9699
1,1,1,3.3137,10.9806
2,2,2,6.62952,21.9753
2,2,2,6.63118,21.9863
1,1,1,3.31667,11.0003
1,1,1,3.31704,11.0028
1,1,1,3.31846,11.0122
2,2,2,6.63912,22.039
0,0,0,0,0
2,2,2,6.64296,22.0644
1,1,1,3.32236,11.0381
2,2,2,6.6469,22.0906
1,1,1,3.3246,11.053
0,0,0,0,0
1,1,1,3.32672,11.067
2,2,2,6.655,22.1445
1,1,1,3.3282,11.0769
3,3,3,9.98776,33.2518
1,1,1,3.33023,11.0904
1,1,1,3.33141,11.0983
2,2,2,6.66495,22.2108
1,1,1,3.33396,11.1153
1,1,1,3.33413,11.1164
2,2,2,6.67112,22.2519
1,1,1,3.33689,11.1349
0,0,0,0,0
1,1,1,3.33813,11.1431
0,0,0,0,0
0,0,0,0,0
1,1,1,3.3418,11.1676
1,1,1,3.34247,11.1721
1,1,1,3.34366,11.1801
0,0,0,0,0
0,0,0,0,0
2,2,2,6.69283,22.397
1,1,1,3.34737,11.2049
1,1,1,3.34834,11.2114
1,1,1,3.34933,11.218
0,0,0,0,0
2,2,2,6.70258,22.4623
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.35619,11.264
1,1,1,3.35776,11.2745
1,1,1,3.35884,11.2818
1,1,1,3.35908,11.2834
0,0,0,0,0
3,3,3,10.0854,33.9051
0,0,0,0,0
2,2,2,6.72654,22.6232
1,1,1,3.36448,11.3197
1,1,1,3.3658,11.3286
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.74366,22.7385
1,1,1,3.3721,11.371
0,0,0,0,0
0,0,0,0,0
1,1,1,3.37506,11.391
1,1,1,3.37638,11.3999
2,2,2,6.75549,22.8183
0,0,0,0,0
1,1,1,3.37977,11.4229
1,1,1,3.38003,11.4246
1,1,1,3.3817,11.4359
2,2,2,6.76457,22.8797
1,1,1,3.38313,11.4455
0,0,0,0,0
1,1,1,3.38553,11.4618
0,0,0,0,0
0,0,0,0,0
2,2,2,6.77742,22.9667
0,0,0,0,0
1,1,1,3.39031,11.4942
0,0,0,0,0
1,1,1,3.39217,11.5068
2,2,2,6.78646,23.0281
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.39889,11.5525
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.40297,11.5802
0,0,0,0,0
0,0,0,0,0
1,1,1,3.4058,11.5994
0,0,0,0,0
4,4,4,13.63,46.4445
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.41167,11.6395
0,0,0,0,0
0,0,0,0,0
1,1,1,3.4142,11.6568
1,1,1,3.41514,11.6632
1,1,1,3.41697,11.6757
0,0,0,0,0
0,0,0,0,0
1,1,1,3.41959,11.6936
0,0,0,0,0
1,1,1,3.42174,11.7083
1,1,1,3.42273,11.7151
2,2,2,6.84705,23.4411
0,0,0,0,0
0,0,0,0,0
1,1,1,3.42674,11.7425
3,3,3,10.282,35.2398
0,0,0,0,0
1,1,1,3.42986,11.7639
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.43396,11.7921
1,1,1,3.43494,11.7988
2,2,2,6.87114,23.6063
0,0,0,0,0
3,3,3,10.3129,35.4523
1,1,1,3.43869,11.8246
2,2,2,6.87863,23.6578
0,0,0,0,0
1,1,1,3.44103,11.8407
0,0,0,0,0
1,1,1,3.44302,11.8544
1,1,1,3.44453,11.8648
0,0,0,0,0
2,2,2,6.8931,23.7574
1,1,1,3.44727,11.8836
1,1,1,3.44811,11.8895
1,1,1,3.449,11.8956
1,1,1,3.45027,11.9044
1,1,1,3.45167,11.9141
1,1,1,3.45228,11.9182
0,0,0,0,0
1,1,1,3.45418,11.9313
0,0,0,0,0
1,1,1,3.45689,11.9501
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.46031,11.9738
0,0,0,0,0
0,0,0,0,0
4,4,4,13.854,47.9835
2,2,2,6.92919,24.0068
0,0,0,0,0
0,0,0,0,0
3,3,3,10.4031,36.0751
2,2,2,6.93633,24.0563
1,1,1,3.46941,12.0368
1,1,1,3.47056,12.0448
0,0,0,0,0
0,0,0,0,0
2,2,2,6.94705,24.1307
0,0,0,0,0
0,0,0,0,0
1,1,1,3.47632,12.0848
1,1,1,3.47787,12.0956
1,1,1,3.47895,12.1031
0,0,0,0,0
0,0,0,0,0
1,1,1,3.48156,12.1213
3,3,3,10.4479,36.386
0,0,0,0,0
0,0,0,0,0
1,1,1,3.48543,12.1482
1,1,1,3.48622,12.1537
1,1,1,3.48703,12.1594
2,2,2,6.97718,24.3405
2,2,2,6.97927,24.3551
0,0,0,0,0
1,1,1,3.49169,12.1919
0,0,0,0,0
1,1,1,3.49381,12.2067
1,1,1,3.49499,12.215
0,0,0,0,0
1,1,1,3.49626,12.2238
0,0,0,0,0
1,1,1,3.49847,12.2393
1,1,1,3.49939,12.2457
1,1,1,3.50099,12.2569
0,0,0,0,0
2,2,2,7.0051,24.5357
1,1,1,3.50345,12.2742
0,0,0,0,0
1,1,1,3.50545,12.2882
0,0,0,0,0
0,0,0,0,0
1,1,1,3.50866,12.3107
1,1,1,3.50928,12.315
1,1,1,3.51081,12.3258
1,1,1,3.51179,12.3327
2,2,2,7.02574,24.6805
1,1,1,3.51312,12.342
0,0,0,0,0
1,1,1,3.51521,12.3567
0,0,0,0,0
0,0,0,0,0
3,3,3,10.5554,37.1388
1,1,1,3.5191,12.3841
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.52458,12.4226
2,2,2,7.05163,24.8628
2,2,2,7.05298,24.8723
0,0,0,0,0
2,2,2,7.05637,24.8962
0,0,0,0,0
2,2,2,7.06095,24.9285
1,1,1,3.5315,12.4715
0,0,0,0,0
1,1,1,3.53387,12.4883
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.53712,12.5112
2,2,2,7.0765,25.0384
1,1,1,3.53918,12.5258
2,2,2,7.08015,25.0642
0,0,0,0,0
0,0,0,0,0
2,2,2,7.08634,25.1081
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.55122,12.6112
0,0,0,0,0
1,1,1,3.55364,12.6284
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.55863,12.6638
0,0,0,0,0
1,1,1,3.56077,12.6791
1,1,1,3.5615,12.6843
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,7.13345,25.443
0,0,0,0,0
1,1,1,3.56825,12.7324
0,0,0,0,0
1,1,1,3.57046,12.7482
0,0,0,0,0
0,0,0,0,0
1,1,1,3.57359,12.7705
0,0,0,0,0
0,0,0,0,0
2,2,2,7.1537,25.5877
2,2,2,7.15416,25.591
1,1,1,3.57861,12.8065
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,7.16693,25.6824
1,1,1,3.58419,12.8464
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
